CEP,lat,lon,source,status
79311005,-19.0228442,-57.6414628,cepaberto,Success
79331110,-19.0061794,-57.6559613,cepaberto,Success
79331120,-19.0048,-57.6681395,cepaberto,Success
79321012,-19.0482225,-57.6464262,cepaberto,Success
79331050,-19.0048,-57.6681395,cepaberto,Success
79310602,-19.0095043,-57.6393939,cepaberto,Success
79304060,-19.0007421,-57.6326792,cepaberto,Success
79005571,-20.4832539,-54.6227674,cepaberto,Success
79333080,-19.0048,-57.6681395,cepaberto,Success
79806090,-22.223561,-54.8125486,cepaberto,Success
79801001,-22.2275734083,-54.8085360153,cepaberto,Success
79041540,-20.4780729,-54.5851016,cepaberto,Success
79906670,-22.5654992,-55.694811,cepaberto,Success
79050032,-20.4808841,-54.6037094,cepaberto,Success
79840040,-22.2285719,-54.7824056,cepaberto,Success
79965091,-23.4841624,-54.1824413,azure,Success
79041020,-20.4674793,-54.5724674,cepaberto,Success
79070293,-20.5051993,-54.6071527,cepaberto,Success
79062620,-20.4697105,-54.6201211,cepaberto,Success
79002090,-20.4697105,-54.6201211,cepaberto,Success
79010510,-20.4308791,-54.6122371,cepaberto,Success
79582000,-19.9239301,-51.9483352,cepaberto,Success
79630030,-20.7991072,-51.7210695,cepaberto,Success
79630090,-20.7881689,-51.7030483,cepaberto,Success
79645239,-20.7693229,-51.6882323,cepaberto,Success
79060550,-20.5159782,-54.5927462,cepaberto,Success
79002369,-20.4697105,-54.6201211,cepaberto,Success
79008410,-20.4506168,-54.6225196,cepaberto,Success
79083536,-20.5170379,-54.6449216,cepaberto,Success
79011230,-20.4254556,-54.6071323,cepaberto,Success
79045263,-20.4594867,-54.5362839,cepaberto,Success
79040720,-20.461076,-54.5847701,cepaberto,Success
79321510,-19.0524287,-57.6467382,cepaberto,Success
79008130,-20.4567655,-54.6235415,cepaberto,Success
79084180,-20.5146897,-54.6450062,cepaberto,Success
79301090,-19.008016,-57.6466695,cepaberto,Success
79621140,-20.7881689,-51.7030483,cepaberto,Success
79902506,-22.523123,-55.7242526,cepaberto,Success
79117280,-20.4088294,-54.6299837,cepaberto,Success
79004341,-20.4696018,-54.6046975,cepaberto,Success
79040680,-20.4643395,-54.579342,cepaberto,Success
79110130,-20.451781,-54.6384147,cepaberto,Success
79052293,-20.5026851,-54.5790714,cepaberto,Success
79032220,-20.4359781,-54.5683052,cepaberto,Success
79010130,-20.4308791,-54.6122371,cepaberto,Success
79812190,-22.2896413,-54.8082058,cepaberto,Success
79022140,-20.4447145,-54.5998999,cepaberto,Success
79645020,-20.7739553,-51.6926503,cepaberto,Success
79840110,-22.2285719,-54.7824056,cepaberto,Success
79045070,-20.4527844,-54.5269998,cepaberto,Success
79005340,-20.4699117,-54.6334327,cepaberto,Success
79002002,-20.4697105,-54.6201211,cepaberto,Success
79116550,-20.4119013,-54.6391853,cepaberto,Success
79004520,-20.4689658,-54.6057452,cepaberto,Success
79680001,-20.4429629,-52.8830385,azure,Success
79990045,-23.1046534,-55.2323181,azure,Success
79003210,-20.4697105,-54.6201211,cepaberto,Success
79097191,-20.5307455,-54.6696045,cepaberto,Success
79094180,-20.5202368,-54.6664405,cepaberto,Success
79004560,-20.4697105,-54.6201211,cepaberto,Success
79823503,-22.2180998,-54.8462368,cepaberto,Success
79092440,-20.5036323,-54.6644633,cepaberto,Success
79004620,-20.4756151,-54.6040625,cepaberto,Success
79022402,-20.4461074,-54.5916012,cepaberto,Success
79002355,-20.4697105,-54.6201211,cepaberto,Success
79091660,-20.474197,-54.661341,cepaberto,Success
79115030,-20.4369218,-54.6483689,cepaberto,Success
79115130,-20.4337267,-54.6530803,cepaberto,Success
79081580,-20.509423,-54.6322877,cepaberto,Success
79042020,-20.4811875,-54.5794081,cepaberto,Success
79906582,-22.523123,-55.7242526,cepaberto,Success
79050906,-20.4884373,-54.6058832,azure,Success
79002310,-20.4308791,-54.6122371,cepaberto,Success
79060540,-20.4697105,-54.6201211,cepaberto,Success
79051290,-20.4874507,-54.5903056,cepaberto,Success
79103294,-20.4566206,-54.6841589,cepaberto,Success
79003241,-20.4696018,-54.6046975,cepaberto,Success
79610190,-20.7857169,-51.6803178,cepaberto,Success
79841340,-22.2234254,-54.7600552,cepaberto,Success
79904170,-22.523123,-55.7242526,cepaberto,Success
79010410,-20.436805,-54.608616,cepaberto,Success
79009640,-20.4467825,-54.6277795,cepaberto,Success
79062300,-20.5142161,-54.562683,cepaberto,Success
79303220,-19.0081688,-57.6515503,cepaberto,Success
79840270,-22.2409546,-54.7931752,cepaberto,Success
79811100,-22.2424738,-54.8062383,cepaberto,Success
79100630,-20.4525875,-54.6498018,cepaberto,Success
79044451,-20.4705083,-54.5515596,cepaberto,Success
79823150,-22.2202727,-54.8298131,cepaberto,Success
79002173,-20.4697105,-54.6201211,cepaberto,Success
79051310,-20.484806,-54.5848476,cepaberto,Success
79115353,-20.4260183,-54.6603622,cepaberto,Success
79082161,-20.5119861,-54.6432756,cepaberto,Success
79102430,-20.4484279,-54.6587499,cepaberto,Success
79070200,-20.5206857,-54.618302,cepaberto,Success
79006130,-20.4814632,-54.6307248,cepaberto,Success
79118510,-20.4176239,-54.6207948,cepaberto,Success
79745013,-22.6578396,-53.8515774,azure,Success
79006520,-20.4877149,-54.6458795,cepaberto,Success
79602970,-20.7891594,-51.701729,cepaberto,Success
79006180,-20.4808789,-54.6347177,cepaberto,Success
79825080,-22.2196014,-54.8172694,cepaberto,Success
79813250,-22.2571365,-54.8086801,cepaberto,Success
79004430,-20.4697105,-54.6201211,cepaberto,Success
79840050,-22.2281444,-54.7803523,cepaberto,Success
79826630,-22.223561,-54.8125486,cepaberto,Success
79020161,-20.4534092,-54.5940643,cepaberto,Success
79013630,-20.4179149,-54.5822819,cepaberto,Success
79022310,-20.4447145,-54.5998999,cepaberto,Success
79050241,-20.4818904,-54.6043024,cepaberto,Success
79117150,-20.4088294,-54.6299837,cepaberto,Success
79009120,-20.4534344,-54.6281122,cepaberto,Success
79631160,-20.8046019,-51.7427389,cepaberto,Success
79070150,-20.5160107,-54.6129905,cepaberto,Success
79331100,-19.0041882,-57.6546785,cepaberto,Success
79042150,-20.4804084,-54.5711203,cepaberto,Success
79823180,-22.223561,-54.8125486,cepaberto,Success
79641012,-20.7603205,-51.6950535,azure,Success
79033150,-20.4205582,-54.5711306,cepaberto,Success
79842146,-22.2388859,-54.7441216,cepaberto,Success
79840120,-22.2311087,-54.7776167,cepaberto,Success
79840610,-22.2480064,-54.7911022,cepaberto,Success
79063000,-20.5584357,-54.5900491,cepaberto,Success
79004610,-20.4753272,-54.6054121,cepaberto,Success
79813190,-22.223561,-54.8125486,cepaberto,Success
79114220,-20.4177272,-54.6607595,cepaberto,Success
79321250,-19.0391702,-57.652848,cepaberto,Success
79004410,-20.4696204,-54.6152908,cepaberto,Success
79303230,-19.0081688,-57.6515503,cepaberto,Success
79814040,-22.223561,-54.8125486,cepaberto,Success
79010010,-20.4697105,-54.6201211,cepaberto,Success
79100420,-20.4580328,-54.6411445,cepaberto,Success
79013220,-20.4209542,-54.5986171,cepaberto,Success
79580060,-19.7282986,-51.9256122,azure,Success
79062110,-20.5088093,-54.5686697,cepaberto,Success
79051230,-20.4848988,-54.5919082,cepaberto,Success
79830070,-22.220247,-54.802132,cepaberto,Success
79303100,-19.0081688,-57.6515503,cepaberto,Success
79081090,-20.4980134,-54.619092,cepaberto,Success
79020020,-20.4568177,-54.6003826,cepaberto,Success
79080415,-20.4877316,-54.619092,cepaberto,Success
79041420,-20.4731135,-54.5763376,cepaberto,Success
79010060,-20.4486647,-54.615582,cepaberto,Success
79034520,-20.4204551,-54.5645648,cepaberto,Success
79601100,-20.7848901,-51.7064965,cepaberto,Success
79085108,-20.5299075,-54.660574,cepaberto,Success
79065100,-20.5578179,-54.5803165,cepaberto,Success
79904628,-22.523123,-55.7242526,cepaberto,Success
79093040,-20.5005969,-54.6743074,cepaberto,Success
79063060,-20.5240788,-54.5820828,cepaberto,Success
79062130,-20.509646,-54.5674648,cepaberto,Success
79602170,-20.7781183,-51.6982336,cepaberto,Success
79108620,-20.4697105,-54.6201211,cepaberto,Success
79040272,-20.469864,-54.5888832,cepaberto,Success
79097120,-20.5338719,-54.675298,cepaberto,Success
79031001,-20.4697105,-54.6201211,cepaberto,Success
79033580,-20.4265822,-54.5795385,cepaberto,Success
79032290,-20.4432981,-54.5752182,cepaberto,Success
79118690,-20.4462987,-54.6122371,cepaberto,Success
79072410,-20.5521609,-54.6072988,cepaberto,Success
79811070,-22.2399557,-54.8046819,cepaberto,Success
79816200,-22.223561,-54.8125486,cepaberto,Success
79052140,-20.5055822,-54.5938606,cepaberto,Success
79002120,-20.4697105,-54.6201211,cepaberto,Success
79074430,-20.5213843,-54.6306098,cepaberto,Success
79083060,-20.5151313,-54.6382196,cepaberto,Success
79032031,-20.4295953,-54.565711,cepaberto,Success
79044150,-20.4754155,-54.5329906,cepaberto,Success
79084010,-20.5112985,-54.6456094,cepaberto,Success
79063070,-20.5240788,-54.5820828,cepaberto,Success
79301030,-18.9994595,-57.6499001,cepaberto,Success
79813270,-22.2577648,-54.8077361,cepaberto,Success
79904706,-22.5442639,-55.7255477,cepaberto,Success
79021115,-20.4697105,-54.6201211,cepaberto,Success
79080320,-20.4937166,-54.6186481,cepaberto,Success
79645250,-20.7881689,-51.7030483,cepaberto,Success
79600010,-20.7881689,-51.7030483,cepaberto,Success
79556058,-19.0232477,-53.0121622,azure,Success
79071230,-20.4697105,-54.6201211,cepaberto,Success
79086380,-20.5027446,-54.6508446,cepaberto,Success
79115540,-20.4249971,-54.6536461,cepaberto,Success
79814410,-22.2427486,-54.8192438,cepaberto,Success
79032150,-20.4311858,-54.5730941,cepaberto,Success
79052410,-20.5008293,-54.5837109,cepaberto,Success
79611090,-20.7969049,-51.6898649,cepaberto,Success
79112380,-20.4366699,-54.656382,cepaberto,Success
79115210,-20.4316641,-54.657154,cepaberto,Success
79033490,-20.421957,-54.5738608,cepaberto,Success
79062200,-20.4697105,-54.6201211,cepaberto,Success
79075210,-20.4697105,-54.6201211,cepaberto,Success
79035330,-20.4166098,-54.5591072,cepaberto,Success
79428226,-18.6814492,-53.6361884,azure,Success
79100380,-20.4549486,-54.6563766,cepaberto,Success
79107400,-20.4336945,-54.6752367,cepaberto,Success
79017230,-20.3766703,-54.5630732,cepaberto,Success
79630330,-20.7881689,-51.7030483,cepaberto,Success
79095120,-20.5275078,-54.6684636,cepaberto,Success
79096826,-20.5145621,-54.6854176,cepaberto,Success
79070070,-20.5274642,-54.6221494,cepaberto,Success
79106670,-20.4569457,-54.7120095,cepaberto,Success
79050680,-20.4864527,-54.6050022,cepaberto,Success
79017778,-20.3801138,-54.5718927,cepaberto,Success
79091430,-20.4825566,-54.6674963,cepaberto,Success
79180970,-20.4515623,-53.760115,cepaberto,Success
79010260,-20.4206427,-54.5903056,cepaberto,Success
79810120,-22.2326218,-54.8041048,cepaberto,Success
79002933,-20.4636336,-54.6137484,cepaberto,Success
79490007,-19.3973815,-54.572432,azure,Success
79003040,-20.4710523,-54.5979547,cepaberto,Success
79117010,-20.4088294,-54.6299837,cepaberto,Success
79020360,-20.4697105,-54.6201211,cepaberto,Success
79182064,-20.388154,-53.9478264,azure,Success
79600080,-20.7881689,-51.7030483,cepaberto,Success
79300060,-19.0033296,-57.6519353,cepaberto,Success
79033230,-20.421957,-54.5738608,cepaberto,Success
79321020,-19.0487052,-57.652797,cepaberto,Success
79813210,-22.2559666,-54.8114098,cepaberto,Success
79004040,-20.479006,-54.6026059,cepaberto,Success
79008552,-20.4506168,-54.6225196,cepaberto,Success
79904668,-22.523123,-55.7242526,cepaberto,Success
79102470,-20.4697105,-54.6201211,cepaberto,Success
79823680,-22.2180998,-54.8462368,cepaberto,Success
79070023,-20.525484,-54.6173787,cepaberto,Success
79092340,-20.5049203,-54.6612594,cepaberto,Success
79011260,-20.4264332,-54.5949152,cepaberto,Success
79023815,-20.4697105,-54.6201211,cepaberto,Success
79080210,-20.4827892,-54.6197963,cepaberto,Success
79104460,-20.4586453,-54.6860248,cepaberto,Success
79003140,-20.4746283,-54.5926759,cepaberto,Success
79005200,-20.4767177,-54.617447,cepaberto,Success
79602140,-20.7790947,-51.7032812,cepaberto,Success
79630001,-20.8054676,-51.7269174,cepaberto,Success
79002370,-20.468614,-54.610973,cepaberto,Success
79106540,-20.4522267,-54.7032601,cepaberto,Success
79002181,-20.4697105,-54.6201211,cepaberto,Success
79004660,-20.4761905,-54.6026414,cepaberto,Success
79152000,-21.7239201,-55.4997667,cepaberto,Success
79117200,-20.4149234,-54.633783,cepaberto,Success
79620340,-20.8075211,-51.6886971,cepaberto,Success
79076170,-20.5351864,-54.6593614,cepaberto,Success
79300120,-19.0143207,-57.6564823,cepaberto,Success
79004301,-20.4694656,-54.6133181,cepaberto,Success
79041072,-20.4693763,-54.5737181,cepaberto,Success
79060060,-20.4986674,-54.6108662,cepaberto,Success
79092000,-20.479984,-54.6410312,cepaberto,Success
79062210,-20.5197868,-54.5752216,cepaberto,Success
79002916,-20.4591701,-54.6132955,cepaberto,Success
79010230,-20.4308791,-54.6122371,cepaberto,Success
79680021,-20.4429629,-52.8830385,azure,Success
79621063,-20.811849,-51.727703,cepaberto,Success
79600060,-20.7881689,-51.7030483,cepaberto,Success
79090290,-20.4873489,-54.6561179,cepaberto,Success
79620120,-20.8018439,-51.7060875,cepaberto,Success
79110040,-20.4525596,-54.6384277,cepaberto,Success
79023040,-20.4338179,-54.5861941,cepaberto,Success
79080375,-20.4892474,-54.6169403,cepaberto,Success
79610090,-20.7889166,-51.6858478,cepaberto,Success
79017043,-20.39127,-54.5753086,cepaberto,Success
79010240,-20.4308791,-54.6122371,cepaberto,Success
79080140,-20.4877316,-54.619092,cepaberto,Success
79044218,-20.4753332,-54.5474188,cepaberto,Success
79902504,-22.523123,-55.7242526,cepaberto,Success
79112500,-20.4401591,-54.6496715,cepaberto,Success
79034300,-20.4182182,-54.564725,cepaberto,Success
79050200,-20.4697105,-54.6201211,cepaberto,Success
79004422,-20.4697105,-54.6201211,cepaberto,Success
79490053,-19.3973815,-54.572432,azure,Success
79005580,-20.4744759,-54.6211919,cepaberto,Success
79602001,-20.7881689,-51.7030483,cepaberto,Success
79040670,-20.4643395,-54.579342,cepaberto,Success
79092300,-20.5031254,-54.6618389,cepaberto,Success
79823202,-22.2125352,-54.8280823,cepaberto,Success
79071204,-20.5240788,-54.5820828,cepaberto,Success
79002365,-20.4697105,-54.6201211,cepaberto,Success
79812230,-22.2896413,-54.8082058,cepaberto,Success
79097270,-20.5439046,-54.6767663,cepaberto,Success
79086390,-20.5027644,-54.6496217,cepaberto,Success
79600140,-20.7881689,-51.7030483,cepaberto,Success
79052640,-20.5000488,-54.5851417,cepaberto,Success
79097150,-20.5351915,-54.6707946,cepaberto,Success
79004080,-20.4766265,-54.6010263,cepaberto,Success
79823070,-22.2202727,-54.8298131,cepaberto,Success
79006500,-20.4864288,-54.6457234,cepaberto,Success
79333040,-19.0048,-57.6681395,cepaberto,Success
79803070,-22.223561,-54.8125486,cepaberto,Success
79040690,-20.4631127,-54.570229,cepaberto,Success
79116440,-20.426511,-54.6419082,cepaberto,Success
79830230,-22.2254953,-54.7853805,cepaberto,Success
79040860,-20.4608045,-54.5810046,cepaberto,Success
79060380,-20.5147629,-54.5929065,cepaberto,Success
79086280,-20.506619,-54.6508063,cepaberto,Success
79037078,-20.4327399,-54.5319681,azure,Success
79840370,-22.2400947,-54.7858096,cepaberto,Success
79003070,-20.4760679,-54.5937202,cepaberto,Success
79065130,-20.5501056,-54.5782832,cepaberto,Success
79008520,-20.4506168,-54.6225196,cepaberto,Success
79040730,-20.4610322,-54.5639895,cepaberto,Success
79002184,-20.4697105,-54.6201211,cepaberto,Success
79023290,-20.4339436,-54.588006,cepaberto,Success
79097820,-20.5360713,-54.6677864,cepaberto,Success
79002368,-20.4697105,-54.6201211,cepaberto,Success
79015380,-20.3985574,-54.5837122,cepaberto,Success
79106780,-20.4697105,-54.6201211,cepaberto,Success
79093018,-20.4966324,-54.6703888,cepaberto,Success
79645050,-20.7881689,-51.7030483,cepaberto,Success
79750170,-22.2396243,-53.355696,azure,Success
79300090,-19.0076142,-57.6503903,cepaberto,Success
79021360,-20.4469731,-54.5835944,cepaberto,Success
79091120,-20.4935562,-54.6682064,cepaberto,Success
79062120,-20.5092607,-54.5680803,cepaberto,Success
79604060,-20.7881689,-51.7030483,cepaberto,Success
79076010,-20.5353944,-54.6526238,cepaberto,Success
79091500,-20.4822682,-54.6685053,cepaberto,Success
79097050,-20.535736,-54.6701523,cepaberto,Success
79063100,-20.5240788,-54.5820828,cepaberto,Success
79009030,-20.4489594,-54.6306122,cepaberto,Success
79042270,-20.4782001,-54.5707502,cepaberto,Success
79041340,-20.4770922,-54.5829751,cepaberto,Success
79800022,-22.223561,-54.8125486,cepaberto,Success
79621120,-20.7881689,-51.7030483,cepaberto,Success
79610121,-20.7936873,-51.6784955,cepaberto,Success
79823115,-22.216246,-54.8275566,cepaberto,Success
79868000,-22.2127255,-54.6550924,cepaberto,Success
79600120,-20.7881689,-51.7030483,cepaberto,Success
79321240,-19.0271915,-57.655267,cepaberto,Success
79830001,-22.223561,-54.8125486,cepaberto,Success
79823420,-22.2152386,-54.8381191,cepaberto,Success
79612800,-20.7954967,-51.6742079,azure,Success
79940970,-22.6343857,-54.8233506,cepaberto,Success
79980001,-23.9230835,-54.2943875,azure,Success
79641162,-20.7672055,-51.6996739,cepaberto,Success
79540011,-19.1124508,-51.7344833,azure,Success
79180035,-20.4435814,-53.7584305,azure,Success
79044340,-20.4670973,-54.5509033,cepaberto,Success
79097842,-18.6101882,-52.2952361,cepaberto,Success
79901830,-22.4641513,-55.7439552,cepaberto,Success
79116410,-20.4267143,-54.6383979,cepaberto,Success
79051150,-20.4855487,-54.5927408,cepaberto,Success
79904630,-22.523123,-55.7242526,cepaberto,Success
79036010,-20.427214,-54.5516091,cepaberto,Success
79310700,-19.017224,-57.6444623,cepaberto,Success
79017130,-20.3974458,-54.5669925,cepaberto,Success
79812110,-22.251204,-54.8051219,cepaberto,Success
79041260,-20.4774986,-54.5861941,cepaberto,Success
79051020,-20.479435,-54.5965185,cepaberto,Success
79080450,-20.4846679,-54.6255671,cepaberto,Success
79020290,-20.4697105,-54.6201211,cepaberto,Success
79002440,-20.4697105,-54.6201211,cepaberto,Success
79020090,-20.4507255,-54.5983696,cepaberto,Success
79907424,-22.5817841,-55.6860534,cepaberto,Success
79902134,-22.5145275,-55.7325484,cepaberto,Success
79839583,-22.2490543,-54.7819197,cepaberto,Success
79043000,-20.5281201,-54.5672394,cepaberto,Success
79115500,-20.4284503,-54.6511281,cepaberto,Success
79023070,-23.5693589,-46.5380185,cepaberto,Success
79107370,-20.4339224,-54.6725649,cepaberto,Success
79020050,-20.4697105,-54.6201211,cepaberto,Success
79010370,-20.4382175,-54.6111679,cepaberto,Success
79103490,-20.4463995,-54.6623705,cepaberto,Success
79003071,-20.4753641,-54.5959188,cepaberto,Success
79021280,-20.4524226,-54.588453,cepaberto,Success
79096703,-20.5190313,-54.6869629,cepaberto,Success
79080761,-20.487128,-54.6220878,cepaberto,Success
79040131,-20.4643395,-54.579342,cepaberto,Success
79018800,-20.4697105,-54.6201211,cepaberto,Success
79108260,-20.478448,-54.7521889,cepaberto,Success
79086400,-20.5027212,-54.6483851,cepaberto,Success
79890023,-22.0809399,-54.786226,azure,Success
79823840,-22.2077574,-54.8497461,cepaberto,Success
79003090,-20.4695317,-54.5968743,cepaberto,Success
79821012,-22.2258132,-54.8358693,cepaberto,Success
79580019,-19.7282986,-51.9256122,azure,Success
79081630,-20.5117183,-54.6308523,cepaberto,Success
79022411,-20.4424336,-54.5910322,cepaberto,Success
79013270,-20.4191286,-54.5955896,cepaberto,Success
79833070,-22.2158325,-54.7807261,cepaberto,Success
79610160,-20.7881689,-51.7030483,cepaberto,Success
79823030,-22.223561,-54.8125486,cepaberto,Success
79332080,-19.0159913,-57.6574879,cepaberto,Success
79640320,-20.7830024,-51.7251642,cepaberto,Success
79825140,-22.2143753,-54.8192636,cepaberto,Success
79011340,-20.4206427,-54.5903056,cepaberto,Success
79097840,-20.5477552,-54.6725792,cepaberto,Success
79602190,-20.7746225,-51.6999104,cepaberto,Success
79321010,-19.0472173,-57.648172,cepaberto,Success
79333130,-19.0048,-57.6681395,cepaberto,Success
79006190,-20.4819747,-54.6347779,cepaberto,Success
79021375,-20.4697105,-54.6201211,cepaberto,Success
79835008,-22.223561,-54.8125486,cepaberto,Success
79492068,-19.2521334,-54.3283954,azure,Success
79801004,-22.223561,-54.8125486,cepaberto,Success
79604090,-20.7845606,-51.6979779,cepaberto,Success
79904570,-22.525638,-55.7348626,cepaberto,Success
79901150,-22.4832359,-55.7474379,cepaberto,Success
79009340,-20.4604388,-54.6324136,cepaberto,Success
79730043,-22.417428,-54.2321294,azure,Success
79060070,-20.4981978,-54.6083828,cepaberto,Success
79114901,-20.4192298,-54.6506315,cepaberto,Success
79011100,-20.4285518,-54.6112929,cepaberto,Success
79064060,-20.5499977,-54.5877209,cepaberto,Success
79010113,-20.4443849,-54.607559,cepaberto,Success
79118000,-20.439756,-54.6238907,cepaberto,Success
79310681,-19.0126469,-57.6283602,cepaberto,Success
79321220,-19.0271915,-57.655267,cepaberto,Success
79332040,-19.0068683,-57.6556048,cepaberto,Success
79310720,-19.0090906,-57.6328117,cepaberto,Success
79332110,-19.0260334,-57.6557098,cepaberto,Success
79302140,-18.9961891,-57.6491465,cepaberto,Success
79022350,-20.4206427,-54.5903056,cepaberto,Success
79050340,-20.4866128,-54.59344,cepaberto,Success
79118170,-20.4329326,-54.6236211,cepaberto,Success
79012060,-20.4224489,-54.6098394,cepaberto,Success
79040350,-20.4643929,-54.5833455,cepaberto,Success
79611080,-20.7881689,-51.7030483,cepaberto,Success
79040111,-20.4635959,-54.5907506,cepaberto,Success
79075050,-20.5468151,-54.6468353,cepaberto,Success
79091440,-20.476295,-54.6630849,cepaberto,Success
79052060,-20.5017828,-54.5950977,cepaberto,Success
79035160,-20.4134642,-54.554683,cepaberto,Success
79905404,-22.5448003,-55.7067351,cepaberto,Success
79100440,-20.4594745,-54.6428056,cepaberto,Success
79812010,-22.2429318,-54.80516,cepaberto,Success
79900224,-22.5025874,-55.7349338,cepaberto,Success
79837056,-22.223561,-54.8125486,cepaberto,Success
79843250,-22.2388859,-54.7441216,cepaberto,Success
79116270,-20.4128533,-54.6409429,cepaberto,Success
79023810,-20.4697105,-54.6201211,cepaberto,Success
79833310,-22.223561,-54.8125486,cepaberto,Success
79104000,-20.4586887,-54.6821832,cepaberto,Success
79630550,-20.8067502,-51.7276797,cepaberto,Success
79060155,-20.5018908,-54.6026414,cepaberto,Success
79750087,-22.2396243,-53.355696,azure,Success
79907436,-22.579396,-55.6794074,cepaberto,Success
79071060,-20.5270835,-54.6097663,cepaberto,Success
79004101,-20.4761905,-54.6026414,cepaberto,Success
79621065,-19.9734783,-49.0040149,cepaberto,Success
79843045,-22.2261376,-54.739663,cepaberto,Success
79090050,-20.4701673,-54.6436807,cepaberto,Success
79611110,-20.8058097,-51.6900151,cepaberto,Success
79909970,-22.6227829,-55.6249478,cepaberto,Success
79901970,-22.1864935,-55.595382,cepaberto,Success
79656000,-20.6038193,-52.2170873,cepaberto,Success
79042080,-20.4840142,-54.5775498,cepaberto,Success
79005280,-20.4795995,-54.6186824,cepaberto,Success
79601120,-20.779466,-51.7118008,cepaberto,Success
79840570,-22.2480064,-54.7911022,cepaberto,Success
79004350,-20.4703139,-54.603859,cepaberto,Success
79302030,-18.9981967,-57.6459052,cepaberto,Success
79096141,-20.5151248,-54.683792,cepaberto,Success
79826160,-22.2093833,-54.8135866,cepaberto,Success
79017430,-20.3764422,-54.575689,cepaberto,Success
79321310,-19.0391702,-57.652848,cepaberto,Success
79010350,-20.437188,-54.6048606,cepaberto,Success
79040382,-20.4634298,-54.581124,cepaberto,Success
79106361,-20.4565917,-54.6939907,cepaberto,Success
79085110,-20.524389,-54.6582058,cepaberto,Success
79904678,-22.523123,-55.7242526,cepaberto,Success
79006270,-20.4839177,-54.6378405,cepaberto,Success
79032460,-20.4397506,-54.5770527,cepaberto,Success
79070315,-20.5134967,-54.6012722,cepaberto,Success
79041090,-20.4718056,-54.5777319,cepaberto,Success
79104410,-20.4580398,-54.6920775,cepaberto,Success
79071381,-20.5288075,-54.6098407,cepaberto,Success
79036260,-20.4697105,-54.6201211,cepaberto,Success
79117231,-20.4235577,-54.636692,cepaberto,Success
79906722,-22.5716118,-55.6896739,cepaberto,Success
79823430,-22.2167606,-54.8370168,cepaberto,Success
79876000,-22.115019,-54.7041174,cepaberto,Success
79840490,-22.2480064,-54.7911022,cepaberto,Success
79824150,-22.2196311,-54.826298,cepaberto,Success
79017200,-20.3844724,-54.5590869,cepaberto,Success
79830030,-22.2240787,-54.7983876,cepaberto,Success
79032180,-20.4311266,-54.5685261,cepaberto,Success
79100170,-20.45901,-54.6439393,cepaberto,Success
79009090,-20.4603305,-54.631515,cepaberto,Success
79041770,-20.4774986,-54.5861941,cepaberto,Success
79060560,-20.4697105,-54.6201211,cepaberto,Success
79118230,-20.4313667,-54.6240531,cepaberto,Success
79100280,-20.461815,-54.6494317,cepaberto,Success
79051770,-20.4697105,-54.6201211,cepaberto,Success
79654000,-20.7954456,-52.0540286,cepaberto,Success
79833030,-22.2231132,-54.7821312,cepaberto,Success
79073220,-20.5518041,-54.6327356,cepaberto,Success
79830150,-22.223561,-54.8125486,cepaberto,Success
79044770,-20.4730397,-54.5324815,cepaberto,Success
79904684,-22.523123,-55.7242526,cepaberto,Success
79081170,-20.4998868,-54.6327861,cepaberto,Success
79117900,-20.4218732,-54.617721,cepaberto,Success
79833140,-22.223561,-54.8125486,cepaberto,Success
79830050,-22.2218015,-54.7975026,cepaberto,Success
79017775,-20.3856011,-54.5664107,cepaberto,Success
79782000,-21.7528932,-52.1749417,cepaberto,Success
79602060,-20.7884892,-51.7048615,cepaberto,Success
79081350,-20.4697105,-54.6201211,cepaberto,Success
79904700,-22.523123,-55.7242526,cepaberto,Success
79004340,-20.4697033,-54.6045566,cepaberto,Success
79013320,-20.4176141,-54.5968657,cepaberto,Success
79824330,-22.223561,-54.8125486,cepaberto,Success
79008040,-20.4697105,-54.6201211,cepaberto,Success
79011360,-20.4308791,-54.6122371,cepaberto,Success
79115090,-20.4347841,-54.6510778,cepaberto,Success
79825090,-22.1937537,-54.8164137,cepaberto,Success
79005180,-20.4744581,-54.6204382,cepaberto,Success
79150007,-21.6214951,-55.1567038,azure,Success
79117715,-20.4697105,-54.6201211,cepaberto,Success
79331070,-19.0017767,-57.6572781,cepaberto,Success
79020190,-20.4523522,-54.6039742,cepaberto,Success
79021221,-20.4697105,-54.6201211,cepaberto,Success
79079070,-20.686122,-54.5851794,cepaberto,Success
79813280,-22.2464077,-54.8023103,cepaberto,Success
79904600,-22.523123,-55.7242526,cepaberto,Success
79003027,-20.4684807,-54.6026414,cepaberto,Success
79050080,-20.4836615,-54.6079035,cepaberto,Success
79052630,-20.5041721,-54.5738608,cepaberto,Success
79036432,-20.4467375,-54.5699179,cepaberto,Success
79810100,-22.1815249,-54.6731288,cepaberto,Success
79620070,-20.7881689,-51.7030483,cepaberto,Success
79903414,-22.5029638,-55.7056901,cepaberto,Success
79190970,-20.4425895,-54.8627696,cepaberto,Success
79820060,-22.223561,-54.8125486,cepaberto,Success
79008080,-20.4606602,-54.6286523,cepaberto,Success
79002480,-20.4697105,-54.6201211,cepaberto,Success
79070125,-20.5192579,-54.6128603,cepaberto,Success
79116011,-20.4697105,-54.6201211,cepaberto,Success
79010440,-20.4398405,-54.6152364,cepaberto,Success
